regcode;regname;ufcode;ufname;microcode;microname;pop;women15_49;propW25_34;child0_4;TFR;depRatio.youth;depRatio.elder;sexRatio;religPent;religCat;religNone;educNone.fem;educNone.mal;educPrim.fem;educPrim.mal;educSecd.fem;educSecd.mal;educTerc.fem;educTerc.mal;meanInc;pbf;qInfant.fem;qInfant.mal;qAdult.fem;qAdult.mal;q0_5.fem;q0_5.mal;e0.mal;e0.fem;e20.mal;e20.fem;e40.mal;e40.fem;e60.mal;e60.fem;brancos10;nulos10;pt10;uteis10;brancos14;nulos14;pt14;uteis14;brancos18;nulos18;pt18;novo18;mdb18;psl18;uteis18
4;Sul;41;PR;41023;Cascavel;  432978; 124611,000;0,2919806; 29985,4900;1,680975;0,3304195;0,09581015;0,9718103;0,10080161;0,7713474;0,031983025;0,4828318;0,4935349;0,15107552;0,17261376;0,22230879;0,22988082;0,14221612;0,102673457; 993,6781;0,091330084;0,010459905;0,013411598;0,09597130;0,2057529;0,012343473;0,015481096;70,13946;78,13920;52,05421;59,42029;34,75602;40,36443;18,58598;22,64755;  5063;  9262; 104994; 240288;  6404;  7365;  89808; 213905;  5791; 11168;  59197;  7262; 2790; 146479; 260174
4;Sul;41;PR;41024;Foz do Iguaçu;  408800; 119313,000;0,2933209; 29866,4585;1,744437;0,3514140;0,08865927;0,9559996;0,14344708;0,6756492;0,053784270;0,4982610;0,4977501;0,15331950;0,16440128;0,21570978;0,22858112;0,12990900;0,106934281; 919,4669;0,102619687;0,010881144;0,013620341;0,09878618;0,2273784;0,012703339;0,017021528;68,77075;77,84642;51,07864;59,22927;34,55526;40,25021;18,49185;22,55563;  4621;  9344; 102442; 228621;  5866;  6828;  85448; 239061;  4664;  9341;  44828;  5145; 2371; 147302; 236987
4;Sul;41;PR;41025;Capanema;   95292;  25079,000;0,2647235;  5889,1338;1,720720;0,3215883;0,13421195;0,9923061;0,05189520;0,8559009;0,007560111;0,6282210;0,6446461;0,13585446;0,15031939;0,15878228;0,15688840;0,07679334;0,048146109; 712,5614;0,130843435;0,009325253;0,015778145;0,09243780;0,1899342;0,010832220;0,018380826;71,16863;78,77702;53,19472;59,98903;35,72350;40,90158;19,37532;23,13892;  1052;  2239;  35043;  56460;  1367;  1434;  32034;  58515;   999;  2172;  22535;  1268;  454;  24638;  56890
4;Sul;41;PR;41026;Francisco Beltrão;  242411;  66177,053;0,2771916; 16164,1039;1,751616;0,3353507;0,11214628;0,9962695;0,07610555;0,8574977;0,010800977;0,5630188;0,5760982;0,14416961;0,16164295;0,18752158;0,19360860;0,10403530;0,068299438; 839,4286;0,131021121;0,014114872;0,016853506;0,09202117;0,1769596;0,016272882;0,019009273;71,84102;77,83050;53,85507;59,50373;36,04426;40,41823;19,55378;22,57904;  2614;  4958;  86219; 143500;  3555;  3815;  82590; 152790;  3020;  5499;  61244;  3477; 1071;  65227; 155431
4;Sul;41;PR;41027;Pato Branco;  159424;  44316,000;0,2814559; 10706,2692;1,719567;0,3255669;0,11709902;0,9607419;0,08577590;0,8381807;0,015717052;0,5286834;0,5494624;0,14460927;0,14464034;0,19688300;0,20361378;0,12710780;0,100556090; 942,1971;0,099481813;0,010154134;0,014250347;0,08877269;0,1834553;0,012192178;0,016424467;71,48750;78,73706;53,34881;60,00359;35,65237;40,81888;19,22340;22,98854;  1933;  3444;  51653;  94412;  2641;  2908;  42495;  98286;  2241;  4344;  30569;  3219; 1052;  51503; 102776
4;Sul;41;PR;41028;Pitanga;   75735;  19775,000;0,2853097;  5470,3750;1,955604;0,4008395;0,10998594;1,0224044;0,06788305;0,8768444;0,009007961;0,6689806;0,7088922;0,09694616;0,11293414;0,15133296;0,13102307;0,08242543;0,046870425; 545,0858;0,247905022;0,015269111;0,018387107;0,11732637;0,1913810;0,017483076;0,021406885;70,83729;75,75672;53,04555;57,43737;35,47782;38,30421;19,19262;21,09473;   688;  2424;  24396;  41908;   904;  1605;  23836;  42887;   777;  1844;  20218;   293;  471;  13469;  42208
4;Sul;41;PR;41029;Guarapuava;  378086; 102079,000;0,2854946; 29068,4024;2,012438;0,4072470;0,09555194;0,9913098;0,08392090;0,8278490;0,017585288;0,6138094;0,6319949;0,12548780;0,13942521;0,16102183;0,16288675;0,09862219;0,064600180; 718,9346;0,197260689;0,017361437;0,022353213;0,11042921;0,2021205;0,020307999;0,024913634;69,65525;75,63041;52,16313;57,50479;34,57344;38,36042;18,45491;20,94579;  4278;  9093; 109099; 205890;  6202;  7017;  99950; 214001;  5438;  9699;  86512;  3066; 2381;  89296; 219885
4;Sul;41;PR;41030;Palmas;   90369;  24238,000;0,2890503;  7821,3370;2,266058;0,4461204;0,09614955;0,9894111;0,13604871;0,7999801;0,016412331;0,6340706;0,6445525;0,11711822;0,14321934;0,14148503;0,14119551;0,10454176;0,069069193; 662,2062;0,178909404;0,010433055;0,016608706;0,12125084;0,2157307;0,013239137;0,019016767;69,59418;75,25091;51,65378;56,59156;34,15396;37,46948;18,34951;20,28165;   955;  2290;  26039;  46899;  1299;  1477;  23876;  47771;  1448;  1954;  21979;   634;  700;  19649;  49262
4;Sul;41;PR;41031;Prudentópolis;  128327;  33254,000;0,2938895;  9458,8140;1,980192;0,3875196;0,10801458;1,0481526;0,06339271;0,8439192;0,013406890;0,7103094;0,7376544;0,09005562;0,10670589;0,13762214;0,12161405;0,06187347;0,033605880; 577,5153;0,194613002;0,011572069;0,018034788;0,10694095;0,2029863;0,013561257;0,020332684;69,62260;75,61431;51,60506;56,91869;33,65658;37,79648;17,63710;20,20005;  2347;  3319;  31326;  74620;  2544;  2484;  24825;  78328;  2892;  4095;  17062;   906;  942;  41837;  78651
4;Sul;41;PR;41032;Irati;   97449;  26164,000;0,2854686;  6712,3023;1,813114;0,3367155;0,11124128;1,0092163;0,07016643;0,8747685;0,010848244;0,6072423;0,6434662;0,12656828;0,13336507;0,17495498;0,16964936;0,09031092;0,052505106; 729,2476;0,089865193;0,014227829;0,014355077;0,10127718;0,1994899;0,015819402;0,016184768;69,98947;75,69578;51,56588;57,15192;33,39729;37,89232;17,35205;20,20380;  2167;  2569;  25786;  58062;  2087;  2141;  21546;  60257;  2101;  3553;  14835;  1229;  784;  30551;  60903
4;Sul;41;PR;41033;União da Vitória;  116691;  30736,000;0,2846825;  8676,2372;1,997780;0,3937960;0,10864280;1,0116710;0,08219728;0,8269946;0,015252351;0,5954937;0,6081935;0,13952156;0,16657018;0,16524468;0,16091071;0,09801457;0,064035455; 656,4893;0,128520997;0,007899583;0,010376224;0,11026228;0,2197396;0,009628576;0,012361990;69,37066;76,54618;50,78778;57,64358;33,12111;38,49166;17,33568;21,09508;  1949;  2504;  27381;  67780;  2108;  1939;  27510;  69179;  2392;  3539;  17870;  1290;  750;  32720;  65205
4;Sul;41;PR;41034;São Mateus do Sul;   62312;  16716,000;0,2900814;  4554,9695;1,910024;0,3669146;0,10329474;1,0452964;0,07593513;0,8627129;0,018700496;0,6457899;0,6589646;0,11969952;0,12335597;0,15425386;0,16392424;0,07902879;0,049752127; 666,5650;0,127534828;0,009430337;0,012120785;0,08264421;0,1915092;0,011586892;0,014375540;70,88198;76,84649;52,44365;57,99960;34,48985;38,54390;18,30602;20,45866;  1327;  1484;  18365;  37129;  1567;  1298;  17124;  38631;  1990;  1828;  12327;   771;  493;  15760;  38326
4;Sul;41;PR;41035;Cerro Azul;   29041;   7029,000;0,2873809;  2208,2585;2,212773;0,4600601;0,12741544;1,0677109;0,38505196;0,5305662;0,039023317;0,7802770;0,8096086;0,08769542;0,09730332;0,09470700;0,07876420;0,03497487;0,013281863; 424,9086;0,300280868;0,013345893;0,015670152;0,10601167;0,2124260;0,017092736;0,018467105;70,13144;77,74730;52,10592;59,56507;34,76746;40,63979;18,94554;23,20516;   516;  1010;  10248;  16025;   579;   860;   9613;  17016;   669;   956;   8395;   245;  223;   5516;  16487
4;Sul;41;PR;41036;Lapa;   49446;  13280,000;0,3024096;  3453,4415;1,782568;0,3552533;0,11132475;1,0145860;0,05194143;0,8392991;0,020577366;0,6040361;0,6165324;0,12083807;0,13476517;0,19884017;0,19303253;0,07628565;0,055669887; 699,0727;0,106366091;0,018617894;0,018267196;0,11559138;0,2199681;0,021764260;0,020045464;69,75746;75,61558;51,69915;57,68558;34,24868;38,62108;18,67168;21,36898;  1075;  1235;  12586;  30198;  1610;  1427;   9426;  30268;  1349;  1817;   5982;   547;  554;  17256;  29646
4;Sul;41;PR;41037;Curitiba; 3060332; 898701,801;0,3133505;211528,9411;1,581098;0,3165452;0,08922805;0,9437393;0,15043125;0,6378065;0,065690925;0,3798053;0,3655564;0,15875005;0,16857238;0,26690093;0,28692051;0,19102648;0,175854215;1401,8478;0,055824439;0,010876498;0,013045514;0,09479021;0,2195261;0,012255355;0,015016874;69,67359;78,16951;51,65592;59,41940;34,77461;40,27911;18,79789;22,56395; 54534; 67537; 592547;1729496; 79690; 89651; 425330;1719916; 52389; 85641; 234354; 86564;23062;1072340;1782478
4;Sul;41;PR;41038;Paranaguá;  265392;  71405,651;0,2924855; 20073,4399;1,962011;0,3827164;0,10628770;0,9813653;0,20737317;0,5029627;0,117317296;0,4833017;0,4918845;0,15913422;0,17385479;0,25038814;0,25819244;0,10484798;0,075162128; 876,7520;0,120066803;0,011528344;0,015192981;0,11520428;0,2402283;0,013288096;0,017378917;68,77573;76,19060;50,80140;57,51106;33,75273;38,53565;18,41108;21,20447;  3377;  4489;  45991; 151242;  5764;  6095;  41205; 155942;  4273;  6262;  22912;  2160; 1834;  95952; 153504
4;Sul;41;PR;41039;Rio Negro;   89531;  23425,000;0,2944290;  6596,9741;1,958651;0,3743304;0,10991300;1,0423615;0,10012463;0,8064309;0,021469339;0,6166134;0,6223602;0,12756771;0,15201585;0,17822601;0,17314697;0,07717704;0,051761544; 659,7342;0,131040242;0,016366780;0,012077203;0,11081632;0,1991305;0,018762698;0,013501272;70,88763;75,66669;52,37729;57,38775;34,68947;38,27287;18,63029;20,84951;  1553;  1844;  20788;  52004;  2158;  1824;  17495;  54337;  2013;  2983;   9534;   911;  727;  32505;  54213
4;Sul;42;SC;42001;São Miguel d'Oeste;  174732;  46112,779;0,2727860; 10275,4767;1,610315;0,3004068;0,12956569;1,0172479;0,05365660;0,8456398;0,008707991;0,5917472;0,6100321;0,12348581;0,14156830;0,19320889;0,18361115;0,09087643;0,064405375; 918,4255;0,085991268;0,009969608;0,012018005;0,07311601;0,1433687;0,011765069;0,013641122;74,12893;80,19315;55,66431;61,36914;37,29947;42,03939;20,27890;23,88575;  2803;  4322;  56853; 107834;  3365;  4132;  51540; 109728;  2644;  4933;  32164;  3000; 1615;  58055; 108983
4;Sul;42;SC;42002;Chapecó;  405066; 113975,059;0,2882448; 25784,3325;1,590953;0,3079157;0,10281712;1,0008694;0,09416386;0,7835518;0,018278545;0,5269843;0,5351995;0,14244428;0,16568333;0,20847954;0,21360488;0,12020734;0,083201536; 985,5402;0,073904958;0,010034466;0,011655827;0,07227872;0,1634259;0,011623044;0,013599916;72,59126;79,79600;54,17372;61,05632;36,18583;41,77193;19,38157;23,51860;  6088;  9363; 124983; 243751;  8418;  9511; 117229; 255745;  6657; 10087;  81799;  7252; 3537; 139791; 263665
4;Sul;42;SC;42003;Xanxerê;  152465;  41553,321;0,2863868; 10766,2202;1,828128;0,3554176;0,10561985;0,9960593;0,10861104;0,8091554;0,014290375;0,5690692;0,5824159;0,13319913;0,16047454;0,18931154;0,18128105;0,10765932;0,075513984; 837,7135;0,100359829;0,009718873;0,010677807;0,09396537;0,1724643;0,011493405;0,014643008;72,68009;79,16776;54,34519;60,45916;36,46527;41,37696;19,96529;23,69353;  2200;  3749;  53687;  89561;  2819;  3513;  47168;  92830;  2249;  3547;  35420;  2056; 1153;  45717;  93292
4;Sul;42;SC;42004;Joaçaba;  326459;  90589,000;0,2902229; 22367,6958;1,730300;0,3386344;0,10486882;0,9893785;0,08906012;0,8303423;0,013270086;0,5428703;0,5347637;0,14480028;0,17339023;0,19485668;0,20205956;0,11569877;0,088342239; 972,7357;0,061224304;0,013584024;0,012767593;0,09782790;0,1698245;0,016012520;0,014691355;72,41175;78,25639;54,06720;59,82374;36,09836;40,73139;19,49495;23,14993;  5910;  9051;  85205; 193046;  7906;  8584;  64705; 193074;  6093;  8940;  41484;  5722; 3286; 119545; 194954
4;Sul;42;SC;42005;Concórdia;  141990;  38283,000;0,2916699;  8412,8472;1,535981;0,2862644;0,12528217;0,9999155;0,05594943;0,7846977;0,008805433;0,5418027;0,5574063;0,13073801;0,14311375;0,22267039;0,21445814;0,10390147;0,083525183;1021,1124;0,042558733;0,009903300;0,011931873;0,06567417;0,1402029;0,011460188;0,014249830;73,95511;81,29131;55,51991;62,51113;37,17439;43,20629;20,01239;24,85928;  2901;  3578;  42121;  89907;  3121;  3420;  36890;  92514;  2316;  4304;  23964;  3202; 1472;  54801;  93260
4;Sul;42;SC;42006;Canoinhas;  243739;  65302,000;0,2933601; 17578,8807;1,875830;0,3667339;0,10403634;1,0058512;0,08460363;0,8393639;0,013521122;0,5603596;0,5574897;0,13681125;0,15163843;0,19565864;0,21523222;0,10605828;0,075168178; 763,6773;0,097662053;0,012754681;0,011946125;0,10185372;0,2093775;0,015016542;0,015321825;69,52045;77,02289;51,20297;58,48538;33,36930;39,37090;17,40598;21,78308;  4483;  6271;  55636; 142697;  5652;  5609;  51674; 144953;  5306;  6186;  26505;  3128; 2549;  87669; 143405
4;Sul;42;SC;42007;São Bento do Sul;  126395;  35838,000;0,3175121;  9157,8037;1,703187;0,3454231;0,08671066;0,9996361;0,08566902;0,8009674;0,011120022;0,4743243;0,4618435;0,17101186;0,18773333;0,24042864;0,25639548;0,11186148;0,092661702; 899,4132;0,049129079;0,011425064;0,011700423;0,09250212;0,1871036;0,013380099;0,013702471;70,20117;77,14859;51,70952;58,41808;33,55017;39,15149;17,11374;21,34607;  2056;  3204;  24516;  77628;  2803;  3292;  17990;  77817;  2077;  3516;   7352;  2908; 1115;  55649;  77494
4;Sul;42;SC;42008;Joinville;  842709; 245278,602;0,3114625; 57164,2063;1,571080;0,3053324;0,08095343;0,9966048;0,14108389;0,6718188;0,027553669;0,3935297;0,3391875;0,18174746;0,19646737;0,28203489;0,32327650;0,14082052;0,138503464;1196,2110;0,025571160;0,010540117;0,011953387;0,08455430;0,1805567;0,012016361;0,013883376;71,46057;78,34313;52,98354;59,52861;34,83809;40,22216;18,46573;22,27937; 14418; 21937; 165471; 473863; 20848; 27981; 132072; 422287; 12469; 26376;  51068; 25028; 6383; 380771; 530886
4;Sul;42;SC;42009;Curitibanos;  122626;  32715,000;0,2897448;  9006,2307;1,930828;0,3844836;0,10568180;1,0034964;0,09538482;0,8346328;0,013494585;0,5964565;0,6022689;0,12223111;0,15598414;0,17519216;0,17589047;0,10515199;0,064797197; 730,3177;0,099149997;0,014459396;0,014761964;0,13371645;0,2087063;0,016339776;0,018063541;70,23690;75,82574;52,19436;57,39452;34,42440;38,69560;18,67370;21,85874;  2044;  3775;  28981;  71074;  3226;  3489;  26048;  71741;  2816;  3397;  19135;  1613; 1658;  39146;  71420
4;Sul;42;SC;42010;Campos de Lages;  284115;  77327,136;0,2869410; 19786,1829;1,803644;0,3453117;0,11550349;0,9789715;0,09528459;0,8218354;0,016596130;0,5230786;0,5227395;0,14917432;0,16102955;0,20588508;0,22258149;0,11971369;0,091743026; 855,3157;0,097707927;0,016422676;0,022273530;0,10877509;0,1868005;0,017867532;0,024624645;71,39779;76,92767;53,69315;58,58725;35,64681;39,54385;19,63203;22,17480;  4309;  8179;  55438; 169586;  6149;  8057;  65450; 169529;  6003;  8593;  36171;  5138; 2639;  96890; 167356
4;Sul;42;SC;42011;Rio do Sul;  204894;  56031,000;0,2934804; 13611,1860;1,692397;0,3179916;0,11523099;1,0032068;0,05339573;0,7736478;0,007787724;0,5789601;0,5638918;0,14241025;0,16120455;0,17721977;0,19725600;0,10083900;0,076063693;1045,1543;0,043043064;0,009885492;0,014043326;0,08364646;0,1766064;0,011548081;0,017555338;71,54568;78,98190;53,45279;60,23099;35,43548;41,05954;18,95157;23,06136;  3968;  5358;  55921; 124493;  4335;  6111;  41847; 128485;  3046;  6390;  16789;  4579; 1592;  95713; 130592
4;Sul;42;SC;42012;Blumenau;  677376; 199950,560;0,3033948; 41670,5026;1,425983;0,2762956;0,08892102;0,9818485;0,07886773;0,7074690;0,020139684;0,4722278;0,4370850;0,17893223;0,20283721;0,22037203;0,24185282;0,12655109;0,115166773;1233,3055;0,018789546;0,009404979;0,014397226;0,08110699;0,1732750;0,011008317;0,015904783;71,84677;79,06458;53,48547;60,19653;35,33196;40,95845;18,82816;22,92201; 13659; 19634; 127123; 388845; 14197; 21849;  78325; 359625;  9855; 21982;  38143; 22431; 4264; 326917; 438844
4;Sul;42;SC;42013;Itajaí;  570947; 165394,000;0,3143222; 38992,3519;1,580793;0,3160906;0,08895019;0,9663147;0,15193599;0,6311038;0,055872122;0,4171001;0,4237020;0,17779739;0,18898758;0,25126423;0,26266485;0,15189274;0,123422142;1220,1881;0,035245453;0,010504766;0,013754342;0,09752295;0,2141896;0,012109932;0,015129837;70,55749;78,85831;52,26067;60,03975;34,84698;40,96102;19,15868;23,41154;  9019; 12639; 101342; 292032; 13629; 16668;  74244; 309364;  8499; 15361;  36396; 14677; 4114; 257524; 360816
4;Sul;42;SC;42014;Ituporanga;   55763;  15131,000;0,2814090;  3842,9474;1,807899;0,3360009;0,10915880;1,0225970;0,02605259;0,7740175;0,003886193;0,6455851;0,6581282;0,12847156;0,13884601;0,13952812;0,13995994;0,08075790;0,059282076; 853,0669;0,068177901;0,014344682;0,009105974;0,08930839;0,1666080;0,017039518;0,012078226;72,57177;77,84313;53,84457;59,43441;35,32657;40,19478;18,86443;22,37274;  1246;  1551;  16507;  34391;  1118;  1345;  14478;  36759;   904;  1821;   5284;   867;  571;  26821;  37282
4;Sul;42;SC;42015;Tijucas;   91907;  26050,000;0,2972361;  5970,2200;1,585875;0,3127851;0,09485535;1,0251862;0,09049522;0,7867315;0,030069800;0,5785500;0,5887894;0,15153145;0,16315081;0,19356820;0,20293839;0,07560812;0,044772224; 836,0828;0,044809744;0,010122877;0,013210103;0,08671054;0,1809120;0,011867282;0,014959649;72,30036;79,11114;53,90153;60,28817;35,97279;40,99701;19,72523;23,20789;  2010;  2521;  21241;  53757;  2372;  2984;  15460;  56471;  1751;  3021;   6905;  2060;  941;  43773;  60085
4;Sul;42;SC;42016;Florianópolis;  878260; 261787,890;0,3193367; 52873,5689;1,341557;0,2689235;0,08910523;0,9519231;0,07008727;0,6849575;0,085660540;0,3043075;0,3080071;0,15202492;0,15505772;0,32154217;0,32926930;0,22047483;0,206120911;1606,8029;0,027725358;0,009576661;0,010545376;0,07488287;0,1692169;0,010588050;0,012470480;73,27077;80,98143;54,78671;62,04144;36,79740;42,73582;20,32735;24,69004; 16842; 26567; 152504; 492231; 20510; 30088; 119994; 368664; 16202; 31134;  69830; 33151; 7644; 340926; 574833
4;Sul;42;SC;42017;Tabuleiro;   23928;   6209,000;0,2628443;  1398,0908;1,655305;0,3031697;0,13073302;1,0433817;0,01827394;0,7397605;0,005796722;0,7061035;0,7218681;0,10013491;0,12951261;0,11428527;0,11076710;0,07947631;0,037852196; 770,2259;0,063288498;0,006766482;0,013347262;0,08197074;0,1654744;0,008004559;0,015622027;73,06331;79,39015;54,72446;60,28136;36,58749;41,07863;20,09297;23,05981;   514;   682;   7099;  16892;   551;   798;   6361;  17274;   598;  1021;   2533;   582;  344;  11701;  17471
4;Sul;42;SC;42018;Tubarão;  374859; 103699,000;0,2880259; 22888,8345;1,552852;0,2912092;0,11498211;0,9795580;0,09243478;0,8124101;0,026792216;0,5067839;0,4927813;0,15594224;0,18163990;0,22245945;0,24144288;0,11323796;0,082568857; 932,3256;0,052030230;0,011359498;0,013256563;0,09247865;0,1940623;0,013683621;0,015026023;71,34577;78,18162;53,03400;59,52099;35,28991;40,34644;19,21007;22,60588;  6620;  9925;  95908; 229868;  8523; 11513;  72966; 228023;  5479; 11278;  27640;  8996; 2692; 166969; 235592
4;Sul;42;SC;42019;Criciúma;  369398; 106902,000;0,2932967; 23228,1996;1,514287;0,2922567;0,08677355;0,9810050;0,16029308;0,7387672;0,033105506;0,4917153;0,4526744;0,15965846;0,19319752;0,21619158;0,25680258;0,13050402;0,096400427;1037,3272;0,037717353;0,010405736;0,011744914;0,09475864;0,1797493;0,012303463;0,013860412;71,93786;78,00918;53,36760;59,22395;34,99044;40,02847;18,81099;22,34493;  6555;  9533;  85557; 219952;  8801; 11142;  57805; 215739;  5171;  9625;  21192;  7847; 2315; 163987; 222213
4;Sul;42;SC;42020;Araranguá;  180808;  49948,546;0,2852966; 12130,3079;1,716878;0,3206573;0,10814925;0,9850905;0,10930229;0,7912859;0,024613147;0,5635269;0,5814755;0,12987030;0,15759936;0,20371454;0,20286132;0,10228242;0,057431949; 841,9812;0,082366937;0,008613114;0,015363547;0,09148929;0,1912411;0,009868105;0,016840556;71,90672;78,75000;53,63097;59,77405;35,64274;40,61264;19,74361;22,85048;  2960;  4491;  46473; 111721;  3906;  4838;  43215; 116437;  2784;  5178;  16058;  4054; 1532;  82275; 119477
4;Sul;43;RS;43001;Santa Rosa;  157276;  41293,999;0,2694405;  7958,2829;1,400808;0,2592144;0,15731816;0,9644276;0,06595038;0,7252902;0,008646986;0,5540345;0,5598209;0,13999773;0,16214983;0,19981896;0,20188181;0,10495626;0,075358634; 887,5649;0,106177955;0,015037025;0,012347458;0,07833834;0,1572347;0,016765877;0,014192305;72,68249;78,80332;54,14398;60,38245;35,77828;41,12551;18,97560;23,02110;  2880;  3060;  47833; 100940;  2891;  3178;  47050; 103556;  2337;  2434;  25686;  2041; 2253;  59632; 104352
4;Sul;43;RS;43002;Três Passos;  143794;  35527,000;0,2722436;  8107,3054;1,650658;0,3027310;0,16575920;0,9816982;0,07439432;0,6781921;0,018319325;0,6052853;0,6049294;0,13905070;0,16781213;0,17277543;0,17335347;0,08192441;0,053061505; 849,2972;0,138474759;0,008104865;0,011602160;0,07975403;0,1808882;0,011104196;0,014835878;71,55202;79,02495;53,15300;60,22014;35,15128;40,96602;18,76911;22,88531;  2790;  3239;  51862;  90128;  2717;  3278;  45282;  90134;  2251;  3516;  30570;  1486; 1708;  42045;  87507
4;Sul;43;RS;43003;Frederico Westphalen;  174605;  43970,013;0,2725107; 10172,2928;1,672630;0,3098798;0,15131318;0,9966723;0,06646460;0,8521224;0,010727109;0,6251790;0,6702711;0,12603061;0,14378943;0,14155074;0,13086354;0,10654425;0,055042063; 751,3289;0,177577555;0,011226065;0,011870460;0,08405557;0,1670084;0,013405473;0,014268448;73,24801;79,68912;54,85456;61,09366;36,89237;42,04381;20,35264;24,07571;  4614;  4559;  61258; 106087;  4077;  4417;  56674; 108856;  3768;  3368;  42308;  1595; 2137;  46928; 109621
4;Sul;43;RS;43004;Erechim;  211653;  56287,903;0,2795788; 11052,1532;1,402195;0,2658501;0,15505258;0,9671816;0,06108912;0,8640791;0,007990288;0,5389014;0,5551025;0,13759565;0,16237346;0,20821789;0,20675139;0,11203366;0,074059900; 998,3998;0,072011926;0,012149481;0,013008881;0,07319302;0,1613231;0,014282429;0,014677688;73,00925;80,19176;54,61269;61,58009;36,57553;42,25244;19,82098;24,12228;  5682;  5127;  63892; 135278;  5665;  5718;  53421; 138058;  4446;  4531;  34977;  3686; 2423;  79012; 139546
4;Sul;43;RS;43005;Sananduva;   60636;  14912,289;0,2563851;  3084,7041;1,537433;0,2730353;0,17494426;0,9906109;0,05315534;0,9184077;0,006807723;0,6503703;0,6624626;0,10896212;0,13940653;0,14994650;0,15536176;0,09072108;0,042459186; 820,2441;0,133363228;0,014273853;0,022076255;0,06290599;0,1531825;0,016527316;0,025122776;72,91675;81,02983;55,32644;62,65681;37,25935;43,25434;20,37400;24,88653;  2311;  1692;  18998;  38236;  1992;  1748;  15942;  39713;  1902;  1434;  11361;   749;  876;  22355;  39867
4;Sul;43;RS;43006;Cerro Largo;   66065;  16117,646;0,2582664;  3194,0222;1,468188;0,2691088;0,17560461;1,0054945;0,06741511;0,8138845;0,013700579;0,6140088;0,6374871;0,14115118;0,16337449;0,16292342;0,15146221;0,08179091;0,047092011; 742,3668;0,178323369;0,008664746;0,011916120;0,07784884;0,1666304;0,010717343;0,014204380;72,57491;78,73863;54,07559;59,90911;35,71135;40,66058;19,22442;22,48371;  1453;  1655;  25831;  42336;  1195;  1624;  22503;  41750;  1141;  1344;  14996;   645;  823;  19314;  41587
4;Sul;43;RS;43007;Santo Ângelo;  196971;  50712,000;0,2679642; 11255,5205;1,617359;0,3025514;0,16075354;0,9627031;0,11657206;0,7007812;0,031745202;0,5570378;0,5783277;0,14091010;0,17307284;0,18345995;0,17521137;0,11783661;0,072720272; 857,7161;0,169533942;0,010093158;0,014489156;0,09218369;0,1829763;0,012587854;0,016586860;71,81820;78,26619;53,61597;59,60651;35,75273;40,47609;19,46111;22,67647;  4385;  4056;  66782; 120111;  4117;  4186;  64062; 119395;  3560;  3056;  37156;  1642; 1710;  56246; 117673
4;Sul;43;RS;43008;Ijuí;  183920;  48907,000;0,2917374; 10514,4830;1,502495;0,2862431;0,15018635;0,9634679;0,10296388;0,6035998;0,019847105;0,5314692;0,5363479;0,14782272;0,16830988;0,20845791;0,21218694;0,11172158;0,082593708;1027,6398;0,113092270;0,012113128;0,008558562;0,07294273;0,1465914;0,013863398;0,010783163;73,90354;79,52594;55,21554;60,99240;36,83094;41,79475;19,85577;23,49385;  3139;  3415;  59780; 114893;  3116;  3543;  56740; 118630;  2887;  2966;  31030;  1681; 1560;  65113; 118366
4;Sul;43;RS;43009;Carazinho;  159953;  42802,169;0,2820882;  9350,5192;1,553198;0,3026224;0,14760937;0,9463028;0,13302426;0,7356197;0,016988532;0,5243746;0,5444039;0,14045999;0,17039117;0,22379670;0,21814224;0,11136869;0,066556704; 895,7221;0,123351465;0,013723610;0,011549507;0,08779268;0,1812694;0,015318917;0,013918819;72,15317;78,40150;53,72829;59,85824;35,79453;40,61469;19,51809;22,77844;  3238;  3638;  47957;  98630;  3266;  3765;  46550;  99926;  2901;  2684;  27614;  2435; 1267;  49323;  97962
4;Sul;43;RS;43010;Passo Fundo;  327703;  91611,444;0,2986449; 19993,3015;1,506296;0,2910609;0,12330823;0,9453329;0,06172979;0,8436676;0,013626080;0,4573203;0,4694229;0,15203823;0,16724806;0,24140559;0,25366161;0,14835890;0,109092284;1130,5372;0,059707369;0,008278181;0,013531574;0,09015060;0,1901641;0,009973887;0,015784593;71,27732;78,84699;53,04573;59,89453;35,34749;40,74544;19,10602;22,94698;  7783;  6184;  95137; 199538;  8465;  7314;  77909; 204414;  6664;  5499;  47372;  7394; 4057; 118442; 209895
4;Sul;43;RS;43011;Cruz Alta;  150223;  39700,347;0,2847670;  9117,7023;1,625136;0,3038389;0,14785081;0,9499351;0,06864517;0,7478674;0,016711966;0,5086754;0,5477936;0,15966791;0,16710542;0,19970349;0,19711814;0,12895846;0,085603373; 944,9817;0,111100308;0,010335029;0,014755848;0,09849704;0,1926108;0,012277009;0,017318283;71,26288;77,94881;53,15448;59,26662;35,27931;40,19570;19,23742;22,55582;  3225;  2946;  44706;  92213;  3364;  3136;  43967;  92896;  2699;  2340;  25628;  1431; 1638;  47788;  91910
