regcode;regname;ufcode;ufname;microcode;microname;pop;share_adolbirths_2010;share_adolbirths_2018;womenHead;women15_49;propW25_34;child0_4;TFR;depRatio.youth;depRatio.elder;sexRatio;religPent;religCat;religNone;educNone.fem;educNone.mal;educPrim.fem;educPrim.mal;educSecd.fem;educSecd.mal;educTerc.fem;educTerc.mal;meanInc;pbf;qInfant.fem;qInfant.mal;qAdult.fem;qAdult.mal;q0_5.fem;q0_5.mal;e0.mal;e0.fem;e20.mal;e20.fem;e40.mal;e40.fem;e60.mal;e60.fem;brancos02;nulos02;pt02;psdb02;uteis02;brancos06;nulos06;pt06;psdb06;uteis06;brancos10;nulos10;pt10;uteis10;brancos14;nulos14;pt14;uteis14;brancos18;nulos18;pt18;novo18;mdb18;psl18;uteis18
2;Nordeste;29;BA;29027;Brumado;235969,9999999999;0,172796668979875;0,1298463789319678;0,289097159247995;61929,366775370145;0,301529032829847;15611,018723289086;1,73071846203303;0,360443232336127;0,1537511283670122;1,003047157170962;0,0624993805578211;0,856652671301914;0,02673327113734885;0,740618382425330;0,794233146988000;0,0800962247502029;0,0867989134943056;0,1405762612731404;0,1026618442957726;0,0382777439774633;0,01602431621375628;358,951232679551;0,40752835611169269;0,02708550313898030;0,03119061024720460;0,0939573812915570;0,177980411582558;0,03019424166665685;0,03455550535378126;72,1165114829085;78,3710110693185;55,2269797308359;61,1670174858330;37,2930554452832;42,1455714690849;21,2566460407158;24,5308102449921;3619;26645;32277;57602;88438;2622;15376;63486;37076;112099;2532;13587;80823;113732;2672;10380;80256;123561;2421;11827;83086;585;506;26068;128206
2;Nordeste;29;BA;29028;Vitória da Conquista;626807,0000000031;0,217969878275222;0,1689831748354060;0,375172768632201;171676,000000000844;0,310905426501083;48138,816565378504;1,89221163274161;0,395251730632487;0,1271425347829032;0,957330288764526;0,0777697021176148;0,701404780652177;0,08548748668117899;0,653086309094708;0,709057601334425;0,1042365401675552;0,1080349016878393;0,1796708175991501;0,1413386102597344;0,0613622459388196;0,04013722618438277;477,233663202974;0,30941401012359349;0,02395074404496130;0,02813483357654990;0,1130374105051251;0,229107987175435;0,02677045912473199;0,03176936955835900;69,6903571982806;77,6612991875299;52,9134957976088;60,1880343417756;36,2129258406485;41,2568863005814;20,8745597922949;24,1733337087028;9655;45661;90974;121352;212904;7344;29275;145690;97037;268145;7676;28628;152998;283312;5957;19629;170435;256406;7003;29028;181428;2186;1688;84754;327731
2;Nordeste;29;BA;29029;Itapetinga;197867,9999999912;0,284406668846028;0,2262888626524990;0,374505315089886;52482,999999997715;0,314501838690623;15457,070927681394;1,97413974380934;0,405426652401307;0,1250675248940848;1,014662130305710;0,0869556972095448;0,656152136988025;0,11381898965824466;0,657503937329273;0,719326966585127;0,1074922217864871;0,1047123913480221;0,1883251249587600;0,1468392252918899;0,0426915995383920;0,02720718895687256;444,056540431358;0,31684421634180060;0,02644203837795670;0,03240447362935840;0,1258674436611144;0,221602177861248;0,02856358046522525;0,03617366639668149;69,8790940978349;76,8462476340035;53,3212737964991;59,3779635414378;36,1375138678901;40,4560441281048;20,8750767310462;23,7593458942218;2917;19285;31111;31671;68552;2136;11314;55751;25572;91145;2377;10904;50196;92632;2160;8323;48577;93958;1997;8690;47989;447;720;32947;95340
2;Nordeste;29;BA;29030;Valença;263185,0000000032;0,262125902992776;0,2269320843091335;0,370439581204474;70519,000000000800;0,310341893674046;22904,729999579547;2,19410717117918;0,456763881200872;0,0922834780838399;1,018824952369537;0,1124961853606390;0,609354475632222;0,15718196010029040;0,656555625826606;0,735401804099671;0,1055815854948443;0,1057058416467007;0,1901278550278923;0,1326274547959949;0,0454445225767268;0,02396231035233149;419,415444336967;0,35842117234079202;0,02190105847153550;0,02673756330871680;0,1056423703187945;0,216899176945614;0,02527073582869193;0,03109704903390729;70,4698717929687;77,7290249743689;53,5091269732869;60,1403597728308;36,4567250596294;41,1232497285268;20,9752249596711;23,7728090255868;5139;19854;28570;41838;73812;4695;12933;63882;29910;102529;4707;12186;64794;112736;5076;10966;70194;118419;3405;14376;77962;383;554;29766;125462
2;Nordeste;29;BA;29031;Ilhéus-Itabuna;1020642,0000000072;0,284843205574913;0,2230554330245552;0,397906988990960;276477,256207712693;0,314144236330570;80148,198594818547;1,94443924489901;0,402702762749308;0,1200377471592260;0,963294552754346;0,1042662924447336;0,583863487627177;0,16175538506001699;0,587510080287957;0,656859017932623;0,1142147202412875;0,1167335401847861;0,2314619343664489;0,1829436468916067;0,0652936040460097;0,04226287751570044;526,681964584903;0,31966008964011894;0,02331798727776720;0,03130268399403260;0,1259597817221394;0,251617528743375;0,02702387524722792;0,03459012833217005;67,7182160034695;76,3468051655804;51,2386953373414;58,8911175633811;34,9018825032105;40,0908008048064;19,7585620971712;23,2262194508299;14296;70418;174615;171153;384975;11180;39796;285896;138931;475132;12186;38817;261680;470435;13945;36349;249406;472121;9509;43181;251916;2662;2558;148831;481253
2;Nordeste;29;BA;29032;Porto Seguro;727912,9999999992;0,260349441208878;0,2209462563160312;0,365291579112948;198873,068523021473;0,321327038114917;62387,068396220377;2,07588086252794;0,436294594520761;0,0934907412485656;0,995813218225484;0,1650529382595873;0,564537169297520;0,13510390031041034;0,594738494790862;0,641406168900229;0,1148601082538879;0,1244450738611718;0,2242399347830796;0,1891320449037909;0,0644142342738924;0,04432613206025409;566,958763367790;0,24663393743492867;0,01835659650152310;0,02256449416389600;0,1314167207536374;0,255113531007204;0,02121112130841284;0,02617633179436462;68,6202102776617;76,9358514062197;51,7794935268078;59,0478988745240;35,9876750617367;40,3869980983313;20,8503991818479;23,6692615961271;7942;39456;123683;80300;222544;7462;25059;203594;67671;295481;8173;26029;178558;316290;11257;25799;169956;337445;8201;31557;176256;2701;1787;141432;365526
3;Sudeste;31;MG;31001;Unaí;148799,9999999994;0,209100204498978;0,1631003328578221;0,328285984538771;40107,999999999884;0,305749476413683;11051,773062003002;1,87728150442795;0,378907227600497;0,1011613225844701;1,047075483656966;0,0953392968206524;0,790999548586723;0,03294547446611595;0,567013526087314;0,656131782147081;0,1300978831797339;0,1401436315340250;0,2046201942831062;0,1565881096477301;0,0947717471827054;0,04585648794837733;671,245886999065;0,17559247268236386;0,01449907564473470;0,01724884880133430;0,1177821825300635;0,197701087471290;0,01687393950084640;0,01964287321441049;71,9875332350160;77,0216198032002;54,0880103885876;58,6702952412423;36,5844231859991;39,7794258688012;20,7505431786093;22,6596098437464;2317;6423;34110;24827;66828;1875;4018;29845;35593;74390;1939;4215;38676;78613;2029;2830;36941;82257;1942;4261;28020;1653;644;40414;82069
3;Sudeste;31;MG;31002;Paracatu;217617,9999999979;0,218037318590187;0,1551724137931035;0,326148334800693;60083,999999999403;0,296551494574263;15656,273408348998;1,80532298533915;0,370784367214377;0,0942098570277164;1,038070004860851;0,0948906395648950;0,798295810397523;0,02947361884148453;0,548358380562719;0,613279968461445;0,1373088556429966;0,1436561921986508;0,2215385039696740;0,1961861465967709;0,0913562319620535;0,04627218186283177;684,847064612734;0,15461210695052940;0,01383404740445160;0,01676197706604770;0,1152678903495818;0,206006168770351;0,01639779340952918;0,01935181656879710;70,8602901138117;77,6353429958704;52,9256058705340;59,2077090207505;35,3384366418126;40,1625568207263;19,5618001680616;23,1083939120624;4667;7130;45786;39905;98576;3373;4678;48001;51718;113574;4188;5192;62076;118595;4775;4103;64932;123806;4449;8592;37535;4266;903;58820;117252
3;Sudeste;31;MG;31003;Januária;274092,0000000017;0,246057513914657;0,1926199261992620;0,323452675812727;68393,094269676207;0,286326352941768;23401,686726619300;2,41451924726081;0,486693343002081;0,1226484311156292;1,025793056381854;0,0791347364329026;0,847084560993565;0,01943159162910339;0,654086548071767;0,730758471217711;0,1006701837124564;0,1033348566047989;0,1545048930138476;0,1315026148085915;0,0871780951246155;0,03317965808410579;383,322749985540;0,36268716947946272;0,02059042566617980;0,02510536199037430;0,1205468868375338;0,233118717330039;0,02360318542375460;0,02863996233301015;70,3133978949839;77,5365110138365;52,9323954558452;59,7791669307987;35,5794646752413;40,9209122090773;20,8530217512847;24,0513587673163;3879;15657;39483;54832;98419;2545;9046;84012;25987;120342;1850;9919;93500;123424;1962;5862;103441;133478;2037;7163;90200;1225;622;27364;134666
3;Sudeste;31;MG;31004;Janaúba;247487,0000000000;0,217097862767154;0,1583850931677019;0,295914836233130;67471,000000000015;0,298483793037009;17904,511587028508;1,83209462492276;0,376459675671726;0,1119677433363083;0,994477560696391;0,0754810436304369;0,848659008540294;0,02022071628820290;0,653569410849867;0,733628171495039;0,0974538590702141;0,1092415658605327;0,1775878670250456;0,1256771032733693;0,0700693347617651;0,03103495704068815;427,260496837673;0,32853375295916032;0,01442658612232840;0,01405786354162260;0,1009430920485581;0,234573546534250;0,01681319895626961;0,01635839334500493;71,1971466966704;79,4586640584925;53,0242720983073;61,0994528099954;35,9438849445644;42,0577062228437;21,1544618993695;24,7192416907104;5166;15760;37002;67572;104816;3549;8979;77931;32363;121580;2898;10128;88706;127218;3092;6263;100779;136109;2828;9618;73869;2497;671;40001;132727
3;Sudeste;31;MG;31005;Salinas;210770,9999999978;0,203821656050955;0,1625778103258879;0,305099426619496;54522,999999999367;0,293931001595658;15228,471968117459;1,94427893237775;0,409433280176513;0,1273668297985374;1,014930308345351;0,0686450821306031;0,836659990980946;0,03175686970109644;0,718975137534520;0,797497215188008;0,0819998615500910;0,0847816120018047;0,1337587891530465;0,0922228274015797;0,0643189052717082;0,02501151647976426;440,003447051061;0,31823606080660333;0,01555218876987190;0,02200353290833520;0,1180637880034242;0,218737347012009;0,01742813334554234;0,02404343260001018;70,9099128729244;78,5514140071559;53,2243792195790;60,3074924224456;35,7790774730875;41,5520808613752;20,5742451157649;24,5838781827085;4342;18699;23682;58768;78121;2908;11047;54361;34713;98589;2437;11044;61091;102519;2664;7610;64413;108862;2460;9732;53526;2288;689;34951;106674
3;Sudeste;31;MG;31006;Pirapora;164903,0000000021;0,259423503325942;0,1890272014753342;0,338658620507120;44941,000000000531;0,303397788211211;12958,652812905430;1,97298098856176;0,398601819303023;0,0951183127019574;1,013293124610600;0,1032595931266886;0,768151242040433;0,04126585431132727;0,566250455188550;0,634054308799019;0,1282240998771587;0,1316821732255760;0,2119631921733081;0,1905637055148320;0,0895415797152230;0,04237697939898609;539,282241854140;0,26778688151111912;0,01549850236881220;0,02317749472456350;0,1233358692316166;0,215887154138641;0,01840848003205949;0,02588172534401938;70,9012694542350;77,2010001567662;53,4154085060053;59,0014266522751;35,9158151353279;40,0961114251046;20,6354390074190;23,2431507957403;2991;6819;38064;23388;70152;2425;5058;49305;20809;79354;2437;5634;48880;82290;2806;3983;49948;84415;2307;7667;34228;1905;690;31873;79187
3;Sudeste;31;MG;31007;Montes Claros;601866,9999999991;0,175497056536710;0,1345346575202211;0,342628356801076;170040,999999999738;0,306384930693186;43533,960937586184;1,74218515797239;0,365805670305503;0,1010219056459705;0,962977110812250;0,1040069165601310;0,749685266686784;0,03490184222834222;0,496631226843438;0,567489097379735;0,1171268738333424;0,1297657462802826;0,2623359668359033;0,2279474755430846;0,1229524073216697;0,07430470998726516;599,705004372941;0,23229632927196131;0,01489098198618310;0,01844292974435510;0,1082536707967020;0,220341996247174;0,01724314191816739;0,02105784922872734;70,6637223534433;78,2297745958663;52,7830832797548;59,8886557003786;35,2485681481502;40,8114538987233;20,0049656573969;23,6136031171745;8347;24401;135477;80150;248983;8660;20459;185972;70617;288558;8755;21062;194162;312243;9818;17740;203638;329853;7989;26317;148224;6550;2254;125524;330334
3;Sudeste;31;MG;31008;Grão Mogol;42669,0000000001;0,256410256410256;0,1884057971014493;0,380729875726830;10585,342482956037;0,284083622391916;3555,286945595034;2,37954710908930;0,477809507539689;0,1071543568903768;1,078042626367041;0,1110241473755191;0,778975976836037;0,03280253940423068;0,719639088339891;0,794165733730847;0,0964200695058308;0,1089632422133743;0,1208870330401141;0,0793158675868929;0,0621607341876627;0,01684862869203646;329,393558026497;0,37509436333397173;0,01050552870008330;0,01691880597828060;0,1366482926765046;0,263744826141880;0,01209350919068719;0,02175677748612017;68,5748429350260;78,4720996132123;50,7882548534045;59,6824342334899;33,5999104603129;40,9803715173313;19,2854948514930;24,6468867672126;503;4244;5579;8903;14546;367;2028;13129;3819;19397;345;1883;15618;20478;344;1296;15676;22471;392;1367;14535;190;107;4271;21893
3;Sudeste;31;MG;31009;Bocaiúva;68623,9999999990;0,237193763919822;0,1661202185792350;0,333433629206159;18599,999999999760;0,300913978494625;5166,426437180858;1,90922499390523;0,387015098223431;0,1040796321258733;1,023460648386676;0,0694901152975021;0,816847465641738;0,03091267799851875;0,584981740892285;0,640752038334834;0,1187467122647990;0,1356248813257183;0,2101379004283171;0,1869404162195794;0,0845039541082670;0,03598130588906202;499,609722081856;0,26837676495033441;0,01022766603089860;0,02435968715218800;0,1120083967867019;0,228336074477435;0,01164375671455426;0,02678685662685332;69,6697165785302;77,9887757103423;52,1702326155531;59,1508945749072;34,6956616766043;40,1671947787305;19,5777386581209;22,9618020868526;1027;4149;18153;8564;29825;968;2748;25036;6943;35108;828;2671;27366;37257;965;1862;26461;38459;737;2166;23034;822;248;9590;38377
3;Sudeste;31;MG;31010;Diamantina;82706,9999999985;0,200345423143351;0,1292452830188679;0,375931276478985;23102,999999999534;0,279487512444271;5520,089485342372;1,70656894043454;0,365553839921931;0,1242327040991618;0,942238683320024;0,0703250860883038;0,850921539945610;0,02369118717640540;0,572796277320074;0,665335280192891;0,1171417718390741;0,1118482340415844;0,1912417678103819;0,1528214708261394;0,1180826289407492;0,06957957021707185;589,670773666050;0,24516432187075579;0,01786032499218910;0,02000492038181360;0,1201096640483708;0,263177165724156;0,02115724922364160;0,02344572352678523;68,3126256743858;76,9251861318927;50,5038326024810;58,9942885203767;33,3280104960707;40,0506667815822;18,9713304708565;23,0794784575529;1558;5062;21195;13912;37425;1389;3425;27801;9810;42904;1369;3400;27580;43826;1435;2676;26037;45696;1345;3780;21696;1039;595;12723;44980
3;Sudeste;31;MG;31011;Capelinha;197507,0000000003;0,216084178880120;0,1495575221238938;0,372182088185706;52222,000000000087;0,287867182413542;14848,788035916908;2,00097437797989;0,430498037025955;0,1026748285022986;1,027797051635004;0,1008665326491364;0,838080331482422;0,02234694515129601;0,704529691562462;0,776694217389915;0,0919461973007862;0,0956847110765108;0,1336593515796857;0,0965489788522835;0,0682397018815392;0,03045156875078121;434,650912223026;0,34433025796429156;0,02441798206084130;0,02221145077847370;0,1142634617194620;0,213161570867556;0,02731993692662950;0,02413320616177739;70,5540870431801;76,6342471164018;52,6729878478614;59,0658231130789;34,7566774338697;40,0117783314709;19,4442519486516;22,9069751106405;4432;12515;25253;42540;67753;2725;7357;46234;29261;83335;2424;7472;56234;86701;2516;4898;58889;92990;2588;7049;52003;2557;482;23041;93437
3;Sudeste;31;MG;31012;Araçuaí;156418,0000000003;0,227314390467461;0,2087276550998949;0,416779447728946;39028,000000000065;0,285871681869427;12396,637686679016;2,24323314459285;0,450532380751724;0,1453721473041833;1,002224451483114;0,0740758139824219;0,852799778544178;0,02001698985013703;0,727041569702370;0,793804084480855;0,0876593972407725;0,0876832727052870;0,1183060270293592;0,0932689239315336;0,0626687224301089;0,02293300602675902;366,844055914883;0,37088686589226039;0,02385934751157110;0,02487607564069460;0,1308668116919662;0,263510672153595;0,02736402093079866;0,02908572819756609;68,4921752763855;77,7281431939315;51,1183195167455;60,2896187879789;34,2431601225912;41,7164512489790;19,9672049098740;25,1581719047787;2131;9882;24319;29494;55118;1665;6857;39870;19744;65577;1367;6350;46384;68154;1417;4552;46297;69929;1528;5184;42355;662;400;17207;69376
3;Sudeste;31;MG;31013;Pedra Azul;83123,0000000015;0,249087591240876;0,1987247608926674;0,372398132963290;20884,000000000389;0,287205516184639;6237,084248312834;2,10418590699495;0,420483393102554;0,1504505246614586;0,983508523422891;0,0745586809735229;0,813168443029374;0,03536849422711778;0,710488211158682;0,745909973355472;0,0845762208847812;0,0995018250313046;0,1431188617461349;0,1241467217252512;0,0588013406124367;0,02923013384816532;412,028423138032;0,31261183662420206;0,02999419876250300;0,03358413937372150;0,1077148866161443;0,216671894954475;0,03274802434584672;0,03648444725091960;71,1591273227150;79,0341735191586;54,4251612247025;62,0190625427888;37,2889678049189;43,2093127180965;22,1558768763176;26,0788703341713;1943;6673;17036;18233;35646;1378;4208;23432;13292;40739;1058;4264;23723;39758;969;2592;25562;41152;915;2935;21556;448;278;12550;40208
3;Sudeste;31;MG;31014;Almenara;179658,0000000008;0,242930591259640;0,2190829087540528;0,351113461647432;43921,000000000175;0,285558161244052;13300,278575403010;2,13981985833698;0,405433715954064;0,1598513334928344;1,059128715724569;0,0998831715199674;0,780650080902749;0,04523800783882494;0,724694340710739;0,780864901113546;0,0823506139436724;0,0831413633643703;0,1228632499844900;0,1024524692013805;0,0684638512744956;0,03151194367695271;411,739231049212;0,33900814110241145;0,03082794981448750;0,03603898068958190;0,1137085490446759;0,196770894047540;0,03443587502111772;0,03912562484160791;72,1555007065553;78,3673381548895;55,5290482860933;61,4742245991473;37,7745649914319;42,6305711547739;22,4601067874755;25,7104735311258;3445;12856;30353;35663;68298;2007;8792;51259;24696;84562;1546;8805;53767;83661;1619;5828;55079;86291;1461;6149;53863;629;416;21121;86130
3;Sudeste;31;MG;31015;Teófilo Otoni;266651,0000000030;0,213652244020425;0,1842248908296943;0,373040874265936;69918,000000000786;0,295632026087703;19657,107690503199;1,95109630146148;0,405441735930645;0,1446296287308045;0,949888330542792;0,1230398295791558;0,712660218194920;0,04547507557070907;0,636146449616812;0,691916905598905;0,1022090558975176;0,1129378876513813;0,1672017761415349;0,1426343140599715;0,0924995293227429;0,05089563950451824;554,018879694465;0,24199886852511804;0,02304069671144380;0,02950920883117060;0,1392111624528669;0,286569820522392;0,02589489043513182;0,03415088891571050;66,8098808906835;76,1386106099086;49,9105949285214;58,5720582186565;33,4393878455117;40,1134471377388;19,4897175156814;23,5265962003301;4084;15950;52926;47337;112124;3669;12330;78050;35547;128349;3847;12295;71546;128213;3918;8936;76154;133858;3306;11128;62220;1934;1052;48355;130969
3;Sudeste;31;MG;31016;Nanuque;118762,0000000004;0,229931192660550;0,2111959287531807;0,339404659904370;30022,000000000113;0,299513689960696;8584,782863690987;1,97050911284941;0,392943009852214;0,1575598277626412;1,006355705869258;0,1241587215608615;0,722141780455528;0,05554681054809974;0,635965408378871;0,688967074916839;0,1133565382250522;0,1209376604060967;0,1798245793537177;0,1578176230905553;0,0701496324462588;0,03211058906624722;494,229536172456;0,26390905229256573;0,01824883341255470;0,02874899491217440;0,1422935086206194;0,246120727798886;0,02202535039424126;0,03445901327986139;68,7243574979783;76,9513272162495;52,0253829943883;59,0660912409620;35,0578729651630;40,5292615244248;20,3267439453355;24,2040456282171;2007;8064;25256;23370;52879;1565;4459;36250;18815;59966;1408;5132;33958;59350;1470;3402;33092;60017;1237;3714;30431;682;410;20213;58766
3;Sudeste;31;MG;31017;Ituiutaba;143348,0000000003;0,232211803640375;0,1612720045428734;0,333926591725597;38742,000000000080;0,286252645707501;8845,919034857345;1,61143804506299;0,293811538106067;0,1510396916371396;0,988229675459893;0,1139265779881424;0,724206277356672;0,06284456956414299;0,531222249179575;0,606312764522032;0,1459932003740128;0,1606110035251748;0,2035335098366847;0,1630573947665464;0,1169498409448691;0,06944972170431932;896,068458330013;0,10124480360765881;0,01100201417659710;0,01568408150527580;0,1057061356052870;0,210396156674000;0,01260052929111850;0,01790165193378788;70,4383200153059;77,7316707055960;52,3295109601525;58,9901144787760;34,8352405948981;39,8924234474877;19,0696595077783;22,4983513603940;2104;3579;40877;27843;76669;1601;2661;40783;32732;81025;1878;3437;48944;83018;2337;2409;52096;84743;1704;3850;31941;4337;625;33564;81389
3;Sudeste;31;MG;31018;Uberlândia;820245,0000000066;0,161680458306811;0,1162678269277254;0,360807233704828;237573,000000001863;0,308128448939905;53025,125144585858;1,51392955319411;0,291655871794743;0,1050005923635636;0,960721174255431;0,1286881802906066;0,597390075826581;0,08001772168478276;0,422541941331015;0,454284142769964;0,1643907225058325;0,1764300588585101;0,2529459561909019;0,2489644966045154;0,1575108187312942;0,11799722075290907;1047,859151943744;0,05544456925330189;0,01353169436773400;0,01629686526119910;0,0981300575454308;0,200247232570304;0,01538395059618617;0,01856910925351623;71,0091402428101;77,9446420072994;52,9905373452887;59,4286375628137;35,3508344599888;40,2693727172383;19,4376144320700;22,6974137733789;11197;17021;202480;125665;385156;13427;23042;210544;157960;413023;15038;23273;251710;455000;18185;24386;203526;398800;13627;39014;106982;24054;4229;253419;478034
3;Sudeste;31;MG;31019;Patrocínio;197700,0000000022;0,196435490120109;0,1628828828828829;0,299935572072850;53781,650159435405;0,290749725113387;13235,542488928888;1,72295265133351;0,325314938168205;0,1086007265174530;1,047246460184393;0,0927915418133713;0,780334050623768;0,03497257927852768;0,578232399326834;0,636244465898758;0,1258981754143584;0,1494743087269773;0,1847536938652548;0,1563203137213137;0,1071810370872303;0,05572929594776596;778,263308311890;0,13547763163096291;0,01273983562347000;0,01370237077044420;0,1089033867729562;0,212203721626393;0,01418101507548505;0,01570025739507125;70,8364971789121;77,5268137152981;52,5173215262566;58,8931704783420;34,9913843507863;39,8321778438546;19,3560493368251;22,5228581647771;4284;6681;47076;38492;96914;4214;5656;47602;46610;107094;4323;5909;61321;113122;5590;5593;55981;113289;4200;8463;29259;5105;910;59288;111762
3;Sudeste;31;MG;31020;Patos de Minas;253240,9999999966;0,165598650927487;0,1230479267635972;0,318968002306139;70372,999999998938;0,288477114802553;15280,304053881111;1,52636113193810;0,297692008303395;0,1195773357429904;0,991683886195414;0,0623580223935446;0,823593584783243;0,03015913895551698;0,527465774846584;0,600146492349351;0,1304502435333418;0,1513640424527307;0,2217652361105117;0,1768235401981711;0,1194043725242857;0,07087825014991010;889,168110135195;0,08919014048404268;0,01421441551665410;0,01688570053656910;0,1009364875783096;0,189335021030351;0,01594438923418710;0,01959061254298881;71,8739227750170;77,7347037070332;53,9010497735676;59,3207522990747;36,2533034230496;40,2720138238515;20,1599785363282;22,7130618396936;6906;8980;47487;61212;122878;5650;6636;42060;77716;133419;6547;7076;58068;137982;7883;6953;61299;140222;5992;10554;24896;7175;1247;81349;138892
3;Sudeste;31;MG;31021;Frutal;179511,9999999988;0,219790241678067;0,1621972318339100;0,309547285215329;49206,999999999694;0,301725364277441;11618,330603410779;1,62051396660072;0,299717605593474;0,1150563586495380;1,060114941236744;0,1021275296851711;0,717629560120589;0,06640797831393465;0,555817337713162;0,620709476737953;0,1526247512113736;0,1567871924419516;0,1836265030492385;0,1619237509073855;0,1057956682513687;0,05788567316090279;776,555973359759;0,10406020157983378;0,01337162121065460;0,01421391644701660;0,1123215979863452;0,206645892937755;0,01573549620204180;0,01632238116749385;71,0853213833414;76,8804331228664;52,8287222210502;58,3669584191097;35,0003148906492;39,3004580263073;19,3820248274620;22,0503982146749;2925;5510;40808;34174;84230;2130;3069;45017;40890;95365;2377;4530;54740;99859;3591;3674;53754;102134;2299;5443;34907;3987;485;46281;98751
3;Sudeste;31;MG;31022;Uberaba;346023,9999999996;0,186000440237728;0,1370250606305578;0,386044021539280;97182,999999999913;0,306946688206785;21903,631825872686;1,53212934335179;0,283923025590903;0,1175305276030923;0,978916530124444;0,0697743896911983;0,623688508371552;0,07878340725238216;0,428996120942543;0,460803419115765;0,1634045729248199;0,1743839090541227;0,2449025522708445;0,2401901816600357;0,1610758197588615;0,12339780460886569;1054,053039129690;0,04380432225368557;0,01478763444577230;0,01530199412629120;0,1088113384609828;0,210984765902249;0,01638333837273469;0,01788363368116543;70,1232746095881;76,7969765136340;51,9159691003471;58,2996331403253;34,0288023649106;39,2183771408535;18,3622554410333;21,8423889566030;4437;7448;105342;46152;173558;5909;10246;79955;74643;174724;6466;11050;94460;183081;9243;12557;84646;186245;6026;13391;44173;13134;1845;105914;196236
3;Sudeste;31;MG;31023;Araxá;204411,9999999998;0,185097106619104;0,1410173857050869;0,315410476874305;56384,999999999884;0,306127516183382;13418,953133263884;1,62024599492411;0,307941401941853;0,1086986540295578;1,028143543701797;0,0748362390307371;0,739117306671997;0,04207823093428172;0,498545324658675;0,546158837297110;0,1604405831695967;0,1652056516014565;0,2160842087447946;0,2139049999930233;0,1226315178574192;0,07429497066508013;897,860016846582;0,08403197812095813;0,01308403574499050;0,01728789434701600;0,1159459592254300;0,201929113773716;0,01525617430768688;0,01914373514768007;70,5119494653559;75,9776837611512;52,3255662128341;57,4245990657883;34,3705872246671;38,4028269632117;18,5378578189322;21,1268526906053;3556;6429;40839;45640;98157;3468;5085;37407;58474;108688;3732;5091;51442;115076;4693;5298;47094;117304;3984;7843;28178;8707;919;58776;115481
3;Sudeste;31;MG;31024;Três Marias;96838,9999999968;0,222222222222222;0,1618497109826590;0,357251267478283;26223,522213771488;0,286791029161110;6321,261425716008;1,69961061651384;0,335913684549469;0,1193345979522845;1,002865501069759;0,0883172227613503;0,811306847851401;0,03699724754993185;0,585605874756167;0,642123975831012;0,1287809286287380;0,1375810332260882;0,1931206848624386;0,1727962570683388;0,0907704149300965;0,04546996194740127;739,163606812422;0,13362765532032672;0,01652038221245780;0,01647504711058660;0,1300926248121506;0,216297533584019;0,01881906484634399;0,01855405989057158;70,6009586920746;75,9967379417073;52,5359136970630;57,8064682172281;35,1636801881291;39,0955216729449;19,6016971076640;22,1961298148565;2696;4435;20456;20545;45993;2257;2724;23828;20513;51800;2180;2629;26911;55102;2385;2271;26291;56912;1946;4574;15774;2390;476;26109;53800
3;Sudeste;31;MG;31025;Curvelo;150701,0000000009;0,204481792717087;0,1814207650273224;0,368725030397776;40612,000000000226;0,287353491578844;9788,377831562999;1,69768863498224;0,345857007487878;0,1358896033093566;0,975705060925128;0,0667772024537410;0,841851010206241;0,02738307019627003;0,593093350281426;0,661937753573841;0,1257676422638054;0,1326414142723070;0,1968971902985783;0,1616670429668077;0,0820381797882481;0,04194130571249080;612,389913828258;0,18104866371044165;0,01607426331432970;0,02252651436836940;0,1040769846771643;0,208319224081423;0,01858970396084704;0,02434750931965724;70,9468710560622;78,0298812585590;53,1454216413426;59,8240370508006;35,6720746641587;40,7559998642021;20,0718333459355;23,3835537059661;3863;6405;37113;25369;70384;2544;4078;44371;23237;78250;2857;3981;46255;83695;3176;3165;44740;84920;3148;6522;30406;2263;1100;32664;80962
3;Sudeste;31;MG;31026;Bom Despacho;165172,0000000012;0,174000000000000;0,1320037986704653;0,347294067394697;45061,517452451313;0,287662645456434;10306,683632988570;1,61018411945520;0,316478279925774;0,1232145213964592;0,996294951367350;0,0586238872069466;0,848141766533716;0,02535139413216051;0,557846671342575;0,629823514024273;0,1291493574910719;0,1403262857927949;0,1936683765982597;0,1664972930917505;0,1178721599840622;0,06323053934321078;793,361729430073;0,11208586033254625;0,01600462769758200;0,01931748590828240;0,1035162053720645;0,201609261807653;0,01794919835826432;0,02110902945971195;71,0303359586188;77,0433804887832;53,0416138172966;58,8218952063547;35,2432036774907;39,7531619922348;19,4899191047989;22,2367597484260;4764;6634;36554;36944;81046;3852;4038;32862;45361;90499;4130;4211;36294;94978;5040;4075;27741;97073;4175;6798;14744;5727;920;55916;94525
